estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem,latitude,longitude,idioma
Playa El Carabassi - Elche,8399005,atracao-review,50susie,2018-08-30,2018-08-03,5.0,Beautiful ,We stayed in the Mont y Mar area of Gran Alacant and walked down a steep hill to the beach everyday for 2 weeks. Me and my four children absolutely loved it here. The walk was well worth it. We couldn’t fault this beach and it’s facilities and bar. Will definitely come back.,"Bristol, UK",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,G4379TKgaryp,2018-08-27,2018-08-03,4.0,Great beach ,"This is a great beach, water is warm, full of seaweed. The loungers are not cheap, €9 each and a cabana is €100 for the full day. If you go in the afternoon you'll get it for €70.

We had a couple of great days. Parking is a challenge, however there is some waste ground at the end of the first promenade road.","Bangor, UK",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,alfie73,2018-07-26,2018-07-03,5.0,Beach bar the best,"A real good feel about this place, lovely friendly staff and affordable food and drink, I love the place 😎","Sunderland, England",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,grazza555,2018-07-15,2018-07-03,5.0,Total switch off.,Been spending time here since 2009. Love the place. Carabassi beach is fantastic. Nothing not to love about it. The Blue Monkey is very reasonably priced and the sea is perfect. Nice walk in either direction to los arenals or along past the exhibitionists/nudists.,"Skelmersdale, UK",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,lizm843,2018-07-11,2018-06-03,3.0,never again!,just back from 3 weeks in gran alacant we chose our rental property on the basis no car hire was necessary.let me assure you it is the few cafes and bars in monte y mar where we lived are a 10 min walk but everywhere else is a taxi or bus journey away.The carabassi beach lies at the bottom of a hill which is known locally as cardiac hill so if you are prepared to spend a few hundred euro on public transport I would urge anyone thinking of going to the area avoid or make sure you have car hire.definetly wont be back!!!!,"Lifford, Ireland",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,761wayned,2018-07-10,2018-07-03,5.0,Best beach in the region ,"We’ve been visiting this region for 14 years and visited many beaches. Over the past few years a lot of money has been spent on this beach with the car park now having easy access, then the long boardwalk to the beach. However the boardwalk goes up a steep hill and descends the same when you reach the summit which could be challenging for someone who’s less able bodied.
The beach is clean and there are plenty of sun beds for hire which start at €15 for 2 beds and a parasol. There’s other beds some are 4 posters and some for sharing with the family.
The sea is warm as you’d expect and you can walk out quite a way before your out of your depth so it’s safe for children, with lifeguards for added safety.
There seems to be a higher police presence this year as they are trying to deter the ‘lucky lucky men’ and the Chinese massage women, as there is a certified masseuse with a proper massage bed.
The beach hut is great for refreshments and very reasonable in price.","Wigston, UK",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,BrianFalk,2018-07-06,2018-07-03,4.0,Best beach in Alicante and Santa Pola,"This beach is without doubt the best beach in the area. Nice clean water and a good stretch of sand. No cars allowed and not too many beach vendors. Waves tend to get higher during the day, so come early for a beautiful and quiet experience.","Ansager, Denmark",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,147lynneg,2018-06-16,2018-06-03,5.0,Fantastic Beach,"This is a lovely beach, with sand upon entering the sea. You can walk out a long way and still feel safe. A wooden walkway is an added bonus in making it accessible. Depending on the season, you will find beach loungers, cabana's and bars. Life guards are also sat looking. There is plenty of parking at the beginning of the walk ways.","Bath, UK",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,shovelSR,2018-05-20,2018-05-03,5.0,Excellent sandy beach,"Carabassi beach is a long stretch of golden sand, approximately 2 miles from end to end, although the actual beach continues beyond the northern limit (but its called something different).

I have been coming to this beach for many years.The beach is reached from the road and car parks by a series of boardwalks - raised wooden walkways, that take you over the sand dunes, which are now a protected ecological area. The beach runs south to north, and the southern end is a nudist/naturist area (although shared with textiles) for about a quarter of a mile. The remainder is family oriented, and there are 3 bars/cafes on the beach, each with portalloos in the high season (around mid June to October).

The sand is a fine golden sand, and is regularly swept and cleared overnight, daily in summer, less out of season, but at least twice a week.

The water generally flows gently northward, but the very Northern end, closest to the Arenals del Sol township, has a dangerous undertow if condituons are right, so beware. There is a lifeguarded area in the middle of the beach.

For those who like to snorkel, the southern end has some rock outcroppings, which shelter a wide variety of fish.

All in all, this is one of the best beaches I have found - clean, never crowded, and with good sand down to a shallow inshore area. and is highly recommended","Plymouth, UK",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,rafaeln488,2017-12-16,2017-12-03,5.0,Best beach in the world ,"I’ve travelled all over the world and have never experienced such a beautiful beach. Stunning waters and clean sand. Really wonderful.,","Windsor, UK",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,SteveJacksonnufc,2017-12-12,2017-08-03,5.0,Elche - Spain - Playa El Carabassi - Excellent Beach,"We spent a full day from relatively early morning through until just before sunset on the beach and had a wonderful day. The beach, which is a bit of a walk to get to from the road, is excellent once you get there. Good size, nice distance between the beds and the water, not too far and not too close, great sand and warm waters which slowly deepen as you walk out. The beds and parasols are great at a reasonable price for a set for the day and with the Life Beach club being right beside where we sat then it was pretty much perfect for food and drinks too. The beach also offers a multitude of sports and water activities and although quite packed there always seemed to be plenty of space. We had a great time and spent plenty of time in the warm Mediterranean waters.","Gateshead, UK",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,743margaretj,2017-10-23,2017-10-03,5.0,Beautiful beach ,"The beach is natural, maintained with sand dunes and the local council. There are jelly fish nets out to protect swimmers during the summer. There are cafes on the beach during the summer and a water sports point most of the year. The Board walk to the beach protects the dunes and lead directly from the footpath to the beach.
It’s one of the best beaches we have visited. Disabled access is allowed for at one point on the beach with a ramp to the sand and sea. The Arenalis town runs along part of the beach and this is a typical Spanish area which is not too commercialised. A nature park is also opposite one section of the beach. There is parking available off the beach and buses run regularly","Pontypridd, UK",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,Elaine1234186336,2017-09-04,2017-08-03,4.0,Lovely beach. great for all.,"Lovely beach, great for every one. Narrow beach with very gentle slope to the sea. Quite busy but plenty of room for every one. A bit of a walk from the road but made easier by the wooden walk ways.
There is a section to the right of the Blue Monkey bar where nude sun bathing is common. There are no signs up to mark the area and the nudist are mixed in with everyone else. It took us a bit by surprise but were pleased that we did not have to strip off to continue our walk along the beach. 2/3 bar dotted along the beach selling food and drink. Bed, loungers and parasols are available.","Lincoln, UK",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,Federic012345,2017-08-09,2017-08-03,4.0,best in the area,"can get busy in the summer months, especially August, but this is a beautiful beach with clean water and amazing natural life set around it. A walk down the wooden pass-way through the sand dunes in order to get to the beach is worth a visit alone","London, UK",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,TPSilkeborg,2017-07-07,2017-07-03,5.0,Go go go - it's great and beauteful,"The Beach of Carabassi is unique by nature and surprisingly quiet and cosy.
It is situated in a calm area and it's sandy and one-of-a-kind.","Silkeborg, Denmark",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,LynnP1276,2016-12-20,2016-07-03,5.0,Beautiful Beach,Bit of a walk to get to the beach but it is a lovely beach with plenty of little bars for refreshments. Very clean and access to the beach is via boardwalks. Sand becomes too hot to walk on barefoot in the summer but that's the same on any beach. There is some nighttime entertainment in one of the bars on the beach in the summer months.,"Elche, Spain",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,Busybee987,2016-10-27,2016-10-03,4.0,Trek from car park but great,"Big free car park. A walk on boards to the beach that is very hot on the way back up. Beach was clean and tidy. Sea was a bit choppy, but it was a bit breezy, and it was steep at the shore although it was shallow for ages once it levelled off. The Hut food was good and not pricey. We didn't have beds so I don't know how much they were","Tamworth, UK",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,As_you_like_47,2016-09-30,2016-09-03,3.0,Trek to get to,"You need a car to get here, its such a trek on foot. We hired two sunbeds with an umbrella for the day, 15 euros the cost, absolute rip off, most holiday resorts are either free or charge around 3 euros per bed, one plastic very weak cup of what was supposed to be lemon slush and one plastic cup of coke, 5 euros, asked to use the only toilet we could find, was told don't use it as its all over the floor - assumed this meant it was blocked and toilet waste was everywhere, disgusting, can't understand the rave reviews here, its a bog standard beach that's a nightmare to get to and the facilities are seriously lacking and the drinks and loungers are very overpriced","London, UK",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,carolsbelfast,2016-09-17,2016-09-03,5.0,beautiful clean beach,"spent a day on this beach recently. good sunbeds, easily accessible and a boarded walkway which was good for access down to the beach without having to walk over hot sand. there are beautiful views, beach bars with great food and the water was lovely, clean and warm. minus point was the portaloos.","Belfast, UK",38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,davidseant,2016-09-12,2016-09-03,5.0,Great beach,"Visited this beach nearly every day on our recent holiday, difficult to fault it really. It has beautiful clear warm water, clean soft sand, water activies and reasonably priced beach bars,the Blue Monkey was our favourite, lounger and parasol hire with a locking security box and wifi is available. There is a naturist area at the south end of the beach, that has a mixture of singles (mainly men but some single women) families and couples some with costumes on some without, and everybody happy sharing the beach together.",13 contributions,38.24039077758789,-0.5147629976272583,en
Playa El Carabassi - Elche,8399005,atracao-review,MarcoRojo,2016-09-03,2016-08-03,4.0,Nice beach!,"Easy to park, sand beach, beatifull and safe for children.
There is a nudist area on this beach.
Nice beach bars.",Portugal,38.24039077758789,-0.5147629976272583,en
