estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,idioma
Pousada Dona Carmita,4496676,hotel-review,DouglasBarul,2016-08-24,2016-08-24,5.0,Sensacional,"Adoramos a pousada. Ficamos no chalé 12 que tinha 2 camas de solteiro para meus filhos e uma de casal, colchão bom, sem barulhos, tudo limpinho, boa decoração, vários cobertores e colchas, tinha um aquecedor elétrico (usamos pois o ar condicionado para aquecer eu não consegui usar), deixaram plug eletrico de tomada para mosquito com as pastilhas (ótimo), no banheiro tinha 1 tira cheiro e 1 inseticida (ótima idéia), TV boa com vários canais, geladeira tinha 4 garrafas de água, abridor de vinho/garrafa e copos. A mesa na antesala ajudou bastante. De frente já tinha um local com rede para curtir, chalé ficava do lado do café da manhã (um dos melhores que já conhecemos...tudo de bom e melhor), piscina super limpa, bom atendimento e usamos o restaurante que fica do lado da recepção (muito bom). Recomendo !!!!",Viajou com a família,"São Paulo, SP",pt
Pousada Dona Carmita,4496676,hotel-review,wedderr,2016-08-24,2016-08-24,4.0,Conforto na medida certa!,"Pousada aconchegante, com uma boa infraestrutura e ótima localização: logo na entrada da cidade. Quartos limpos climatizados, camas confortáveis e banheiro espaçoso. Café da manhã bem servido! Ótimo custo-benefício! Indico!",Viajou com amigos,indef,pt
Pousada Dona Carmita,4496676,hotel-review,josecaetano,2016-08-24,2016-08-24,4.0,Muito Capricho ,"Ficamos na Dona Carmita pra visitarmos Inhotim, seguindo indicações. Achamos uma ótima escolha, pois fica de 5 a 10 minutos do parque e, depois de um dia inteiro de caminhada, chegar num chalé limpinho, arrumado, cheiroso e aconchegante pra descansar é um prêmio. Muito bem cuidada. Recomendamos.",Viajou em casal,"Barueri, SP",pt
Pousada Dona Carmita,4496676,hotel-review,923francielen,2016-08-24,2016-07-24,5.0,lugar aconchegante e familiar,"Otimo ambiente,lugar tranquilo,aconchegante ,familiar,cafe da manha maravilhoso atendimento nota 10.
Eu e meu marido pretendemos voltar mais vezes pois e um lugar agradevel e bem recomendado e gostamos muito.",indef,"Belo Horizonte, MG",pt
Pousada Dona Carmita,4496676,hotel-review,junior200,2016-08-24,2016-08-24,5.0,Exelente!!!!,"Exelente Pousada! Pra quem busca um ambiente agradável para toda a familia, este é um lugar perfeito.
Ambiente com piscina, sauna e área de lazer para todas as idades.
Obrigado pelo atendimento e a ótima a recepção.",Viajou em casal,indef,pt
Pousada Dona Carmita,4496676,hotel-review,luanam747,2016-08-24,2016-08-24,4.0,Mto bom,"Chalé para casal, ótima vista, mto tranquilo. Muito perto da chegada a cidade e tbm perto de inhotim. Café da manhã gostoso e ambiente ótimo. Os chalés são bem independentes e o estacionamento é logo ao lado, o que dá muita privacidade. Tem um restaurante muito bom logo ao lado da recepção, tbm muito bom para jantar.",Viajou em casal,indef,pt
Pousada Dona Carmita,4496676,hotel-review,m_rcios865,2016-08-24,2015-10-24,4.0,Bom atendimento,"Bom atendimento e instalações limpas. Além disso é perto do INHOTIM, motivo de minha visita a Brumadinho. Tem um restaurante dentro da pousada que facilita as coisas. Em Brumadinho não tem muitas opções.",Viajou em casal,indef,pt
Pousada Dona Carmita,4496676,hotel-review,Adrif2009,2016-08-24,2016-07-24,5.0,Excelente !,"Excelente serviço, todos muito simpáticos e atenciosos. A recepção é otima. Ficamos num chale com duas camas de solteiro, que era bem espaçoso, limpo e arrumado. O café da manha é maravilhoso, que inclui par de queijo quantinho feito na hora.",Viajou com amigos,"Rio de Janeiro, RJ",pt
Pousada Dona Carmita,4496676,hotel-review,479helenac,2016-08-24,2016-07-24,4.0,Atendimento cortês,"Café da manhã farto e a atendente muito simpática , tudo muito limpo , chuveiro quente mas a janela do banheiro
fica para a passagem de pessoas impedindo q se abra por privacidade e todo o banheiro fica suado sem ventilação durante o banho e por ser uma janela grande não tive coragem de deixá-la aberta à noite com medo de alguém invadir o quarto.
O ar condicionado é apenas frio , tem um aquecedor portátil mas q para as noites frias não é suficiente.
Os atendentes muito educados e prestativos . Fiquei hospedada no meio da semana , mas ouvi q nos finais de semana o barulho é intenso por causa do restaurante bem ao lado da pousada ( este inclusive tive o desprazer de conhecer e NÃO recomendo ) . Para quem está de carro e vai para INHOTIM é uma opção.",indef,"Curitiba, PR",pt
Pousada Dona Carmita,4496676,hotel-review,huztn,2016-08-24,2016-07-24,5.0,Inhotin,"Pousada muito aconchegante!
Atendimento nota 10!
Fui com minha mãe e noiva, ficamos surpreendidos com atenção despendida pelas proprietárias que fazem questão de atender a todos com muita cordialidade!
Café da manhã delicioso!
Os chalés são muito confortáveis e tudo funcionou bem!
Lindo o lugar e perfeito para quem vai a Inhotin pela proximidade!
Recomendo!",Viajou com a família,indef,pt
Pousada Dona Carmita,4496676,hotel-review,235julianaz,2016-07-24,2016-07-24,4.0,ótima opção para Inhotim,"achamos uma ótima opção para ficar conhecer Inhotim e descansar. Fica bem próxima ao parque, tem restaurante ao lado (que salva, pois em Brumadinho não tem opções a noite, fora uma lanchonete). Os chales são novos, bem equipados e cuidados, local agradável com redes no jardim, bom café da manhã e piscina (não entramos pois estava frio).",Viajou com a família,indef,pt
Pousada Dona Carmita,4496676,hotel-review,AliceM1724,2016-07-24,2016-07-24,5.0,Lugar romântico e agradável,Chalés com ar condicionado e aquecedor. Os chalés são muito bonitinhos e com varanda pra tomar um vinho à noite. Restaurante grande e com variedade de refeições. Café da manhã espetacular. Atendimento personalizado e com muita simpatia.,Viajou com a família,indef,pt
Pousada Dona Carmita,4496676,hotel-review,ericon945,2016-07-24,2016-07-24,3.0,Razoável ,"Quarto de tamanho razoável. Café da manhã bom, com variedade compatível com a pousada. Principal defeito é o cheiro forte de mofo do quarto. O restaurante não é da pousada. Caso esteja se hospedando para ir ao Inhotim, vale a pena ficar um só dia.",Viajou com a família,"Cidade do Vaticano, Itália",pt
Pousada Dona Carmita,4496676,hotel-review,638elisat,2016-07-24,2016-07-24,4.0,Muito bom,"A pousada é muito bem localizada, bem próxima a Inhotim e de Brumadinho. Os chalés são confortáveis e o café da manhã é muito bem servido. As funcionárias foram muito atenciosas conosco. Fazia muito frio de manhãzinha e elas sempre ligavam um aquecedor na área do café da manhã. Com certeza recomendo! Só o caldo de mandioca servido no barzinho localizado na entrada estava salgado demais, além do som alto demais - mas sabemos que eles não têm relação com a pousada.",indef,"São Paulo, SP",pt
Pousada Dona Carmita,4496676,hotel-review,Gandra2013,2016-07-24,2016-06-24,4.0,Muito agradável ,"Local tranquilo, bonito, charmoso. Localizado a beira da estrada, possui chalés de conforto médio alguns com gazebo. Simples mas confortável. Piscina aquecida, sauna, bela natureza. Há restaurante próximo a recepção. Vale a hospedagem.",Viajou com amigos,"Divinópolis, MG",pt
Pousada Dona Carmita,4496676,hotel-review,artuocc,2016-07-24,2016-07-24,4.0,Gostei,Durante minha estada na pousada dona carmita fiquei em um chalésinho muito confortável. Banheiro ótimo. Café da manhã esplêndido. Estrutura em geral ótima. Perto do inhotim. Wi-Fi razoável. Somente não gostei do almoço. Tem piscina. Recomendo.,Viajou com a família,indef,pt
Pousada Dona Carmita,4496676,hotel-review,529aninhaf,2016-07-24,2016-07-24,5.0,Pousada Dona Carmita,"Pousada super aconchegante, com chalé confortável! Estava frio, mas o ar condicionado quente deu conta do recado! Chuveiro quentinho. Café da manhã com muita variedade, pão de queijo quentinho levado até a nossa mesa! Lugar lindo pra descansar, curtir com a família! Adorei! Recomendo",Viajou com a família,indef,pt
Pousada Dona Carmita,4496676,hotel-review,119izabelcristinap,2016-06-24,2016-06-24,5.0,pousada dona carmita,"Lugar aconchegante, atendimento vip! O café da manhã é simplesmente maravilhoso com muitas variedades. Ótimo lugar para descansar e recarregar as energias!Estava muito frio, mas o chuveiro é excelente quentinho! Eu e minha familia amamos! Super recomendo!!!!!",Viajou com a família,indef,pt
Pousada Dona Carmita,4496676,hotel-review,LuizDomanski,2016-06-24,2016-06-24,2.0,Descanso prejudicado,"Os chalés prometiam um bom descanso em família após um dia puxado em Imhotim. No entanto tivemos o descanso comprometido pelo frio e pela cama.

Prós:
1. Os chalés são privativos. O Chalé 3 é espaçoso para ir em casal, mas apertado para ficar em família.
2. Café da manhã: variado e bem gostoso.

Contras:
1. Cama: do tipo ortopédico, deu apenas dor nas costas em mim e em minha esposa:
2. Isolamento térmico: dentro do quart o é tão frio quanto do lado de fora. A área do café da manhã é aberta e o aquecedor instalado não resolve.
3. Toalhas: velhas, remendadas e manchadas. Merecíamos coisas melhor pelo valor da diária.",indef,"Curitiba, PR",pt
Pousada Dona Carmita,4496676,hotel-review,H7920OOadrianac,2016-06-24,2015-08-24,4.0,Sossegado,"Um lugar bem gostoso para passar finais de semana, bem sossegado. Fácil acesso.
O atendimento dos funcionários é péssimo.
A comida é boa. As acomodações condiz com o valor. Lazer precário. A iluminação noturna deixa a desejar.",Viajou com a família,"Santana dos Montes, MG",pt
Pousada Dona Carmita,4496676,hotel-review,nixonn2014,2016-06-24,2016-06-24,5.0,Fds dia dos namorados ,"Ambiente agradável, Chalé limpo, atendentes do café da manhã super atenciosas!
Ponto negativo: o chuveiro não esquenta muito! E pelo frio da região é essencial um chuveiro quente! (Falei na recepção sobre o problema e fui informado q será resolvido e me deu desconto pelo imprevisto)
O pequeno aquecedor não dá conta do frio!

Ambiente bem cuidado, grama cortada, plantas bem cuidadas, piscina limpa.

RECOMENDO O LOCAL!",Viajou em casal,"Belo Horizonte, MG",pt
Pousada Dona Carmita,4496676,hotel-review,MarcoQueiroz,2016-06-24,2016-05-24,4.0,Chalés individuais proximo à inhotim,"A Pousada tem chalés individuais e não fica dentro da cidade de Brumadinho, fica próxima ao trevo na entrada da cidade, apenas à 6KM de Inhotim. Considerando que a maioria das boas hospedagens para quem quer ir à Inhotim estão em Casa Branca, a Pousada Dona Carmita é uma ótima opção, pois a estrada que liga Casa Branca a Inhotim é uma estrada secundária com muitas curvas, baixa velocidade, estreita e fica a mais de 30KM do museu.
Ponto importante: A Pousada fica ao lado de uma mata, dando a sensação de isolamento, contato com a natura.",Viajou em casal,"Brasília, DF",pt
Pousada Dona Carmita,4496676,hotel-review,Anacarmo,2016-06-24,2016-05-24,4.0,Uma boa pousada perto de Inhotim,"Esta pousada fica bem próximo de Inhotim, é simples, mas muito aconchegante. Os chales são bem ventilados e iluminados, muito limpo. Tem restaurante no local e uma lanchonete nas imediações que serve caldinho.Cafe da manhã bom com frutas, pães, bolos, biscoitinhos... Depois de um dia de muita andança por Inhotim nada como não ter que dirigir por muito tempo.",Viajou com amigos,"São Paulo, São Paulo, Brazil",pt
Pousada Dona Carmita,4496676,hotel-review,jessicadejesus46,2016-05-24,2015-11-24,5.0,Nossa hospedagem maravilhosa amei tudo,"Tudo tudo ótimo tem musica ao vivo,comida muito boa um lugar para descansar mesmo da pra relaxar o cafe da manha é bem recheado tem muitas variedades tem um cenário verde ótimo para tirar fotos e a recepção é 10 quem não foi pode ir lugar muito bacana",indef,"Santa Luzia, MG",pt
Pousada Dona Carmita,4496676,hotel-review,LoreneL_13,2016-05-24,2016-05-24,4.0,Sua casa,Se vc quer se sentir em casa este é o local certo. Cada chalé é realmente privativo. Café da manhã variado. Serviço gentil e eficiente. Muito próximo a Inhotim. Todos os funcionários são muito atenciosos.,Viajou em casal,indef,pt
Pousada Dona Carmita,4496676,hotel-review,claudiaoI497LZ,2016-05-24,2016-05-24,4.0,Pertinho de Inhotim,"Localização próxima a Inhotim, 4km da entrada. Ajuda bem depois de um dia de caminhar muito em Inhotim, não ter que dirigir muito. Achei os chalés próximos da estrada e do restaurante, onde tem música ao vivo aos sábados à noite, mas como estava cansada consegui dormir. O chalé 9 eh bem apertado mesmo, mas avisaram. O café da manhã é gostoso servido em ambiente agradável.",Viajou com amigos,"São Paulo, SP",pt
Pousada Dona Carmita,4496676,hotel-review,941janetet,2016-05-24,2016-04-24,4.0,Atendimento e local agradável,"Pousada localizada na entrada de Brumadinho, próxima ao Pq de Inhotim, os chalés ficam isoladas, dentro do terreno gramado e entre as colinas, próximos ao lago. Os quartos são espaçosos e bem limpos.
Ó atendimento foi excelente desde a recepção, no restaurante, no café da manhã, que é farto e saboroso.",Viajou com amigos,"São Paulo, SP",pt
Pousada Dona Carmita,4496676,hotel-review,Mariana650,2016-04-24,2016-03-24,5.0,Maravilhosa,"Pousada muito aconchegante, chalés acolhedores com vista para as montanhas. Os funcionários são simpáticos e prestativos. Toalhas e lençóis de qualidade. Quarto muito limpo. O café da manhã é perfeito com uma variedade imensa dos quitutes mineiros maravilhosos. Bom para quem quer desfrutar de paz e sossego.
Não servem almoço nem jantar. Tem restaurante próximo mas que não faz parte da pousada que dispõe de comida apenas regular.
Vale a pena a hospedagem!!!",Viajou em casal,"Maceio, Brazil",pt
Pousada Dona Carmita,4496676,hotel-review,232juanac,2016-03-24,2015-12-24,4.0,Uma ótima escolha,"Uma ótima opção para quem quer economizar na hospedagem, mas busca também um bom serviço. A pousada tem um espaço agradável, os chalés têm um tamanho adequado e o café da manhã é razoavelmente bem serviço, contudo não muito variado. A hospedagem é pertinho do Inhotim para os que estão de carro.",indef,"São Gonçalo, RJ",pt
Pousada Dona Carmita,4496676,hotel-review,Crista1955,2016-03-24,2016-03-24,5.0,Pousada maravilhosa,"Estive neste feriado de Páscoa junto com minha família, um total de 10 pessoas e todos sem exceção adoraram a pousada. Super recomendo. Atendimento, a presteza e a simpatia de todos os funcionários, a limpeza, a atenção, cordialidade, tudo nota máxima. Um café da manhã excelente, enfim, só elogios.",Viajou com a família,"Rio de Janeiro, RJ",pt
