estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,idioma
Pousada Primaz de Minas,13412215,hotel-review,34larissas,2021-01-03,2021-01-03,4.0,Mudem o acesso à pousada por favor!!!,"A única queixa, o que não deixa de ser uma observação importante é a forma de acesso à pousada. A entrada é íngreme e como estava chovendo não consegui subir com meu carro (1.0). Impossível subir ali. Como o carro ficou embaixo, várias situações aconteceram e não me senti confortável com a postura da pousada. Tem uma outra forma de colocar o carro em outra garagem mas para isso o funcionário tem que entrar em contato com uma pessoa que trabalha em um local que fica ao lado da pousada e essa pessoa vai lá abrir o portão pra vc. Mas até isso acontecer vc fica esperando dentro do carro sem saber a hora e o momento que isso poderá ser resolvido. Com chuva ainda as coisas ficam piores. Se você for idoso ou levar um idoso com vc e se tiver chovendo, não fique neste hotel pois para descer para visitar a cidade vc vai se deparar com uma entrada muito perigosa, não dá pare descer em segurança caso vc faça isso a pé. Continuando a avaliação, o quarto é amplo, limpo, ar condicionado funcionando perfeitamente! Café da manhã perfeito!",indef,"Governador Valadares, MG",pt
Pousada Primaz de Minas,13412215,hotel-review,luizarnaldopires,2020-12-03,2020-12-03,3.0,Ótima pousasa,"Tudo novinho, quartos amplos e arejados.
Alguns defeitos . Não há onde colocar o xampu, a não ser no chão. E não há sofás. Temos que sentar na cama. Café da manhã suficiente.
Há um enorme agravante, a rampa íngreme da entrada o que dificulta e muito o trânsito de pedestre. Sair de carro.",indef,"Brasília, DF",pt
Pousada Primaz de Minas,13412215,hotel-review,Scorazza,2019-10-03,2019-10-03,5.0,Superou as expectativas,"Tudo novinho! Quartos muito amplos e bem equipados! Tudo muito limpo e cuidado nos detalhes para oferecer conforto e bem estar! Localização perfeita, local silencioso e atendimento diferenciado! Café da manhã bem servido com muitas opções! Recomendo!",indef,indef,pt
Pousada Primaz de Minas,13412215,hotel-review,Z1180IWamandar,2019-09-03,2019-09-03,5.0,Excelente em todos os aspectos!! ,"Pousada nova, arejada, quartos limpíssimos, roupa de cama cheirosa, café da manhã muito bom!! Mas o que ganha é o atendimento, a equipe é super simpática e atenciosa, nos faz sentir em casa! Meus filhos ficaram livres, brincaram a vontade, um abraço a Marina, Carminha, Cristina, Xinguim e Luiz e toda sua equipe, que são anfitriões de primeira! Adorei minha estadia e pretendo voltar!",Viajou com a família,"Manhuaçu, MG",pt
Pousada Primaz de Minas,13412215,hotel-review,CasalFusion,2019-08-03,2019-08-03,5.0,Melhor pousada ou hotel de Mariana,"Pousada recém inaugurada.
Tudo novinho.
Ótimo atendimento, onde a equipe tem um atendimento personalizado.
Café da manhã colonial.
Tudo muito limpo
Ps: hotel com porta acústica e sem barulho ideal para descanso.",indef,"Belo Horizonte, MG",pt
Pousada Primaz de Minas,13412215,hotel-review,200guilhermea,2019-08-03,2019-07-03,5.0,Superou as expectativas!,"A pousada é excelente, a limpeza, o acabamento dos quartos, o atendimento, tudo impecável! Com certeza voltaremos mais vezes em Mariana e vamos ficar nessa pousada. Uma sugestão seria aumentar um pouco as opções para o café da manhã. Ficamos muito satisfeitos. Outro ponto positivo é o silêncio, não há nada por perto para perturbar a tranquilidade.",indef,"Contagem, MG",pt
Pousada Primaz de Minas,13412215,hotel-review,34leticial,2019-07-03,2019-07-03,5.0,Aconchegante.,"Pousada muito bonita, atendentes receptivos e muito educados. Local novo com estilo clássico e muito limpo. Próximo das principais praças, ótima localidade para passear a pé. Café da manhã muito gostoso e com muita variedade.",Viajou em casal,indef,pt
Pousada Primaz de Minas,13412215,hotel-review,rosem831,2019-04-03,2019-04-03,5.0,Agradabilíssima,"Quartos espaçosos, camas novinhas com colchoes confortáveis, banheiro limpíssimo e o chuveiro com bastante água. O café da manhã é bom com bastante variedade. Tem estacionamento e as atrações na cidade da para se ir a pé. Fora que a decoração da pousada é de muito bom gosto. Valeu a pena.",Viajou a trabalho,"São Paulo, SP",pt
Pousada Primaz de Minas,13412215,hotel-review,375heitors,2019-04-03,2019-04-03,4.0,Bonito e moderno,"Localização excelente, muito moderno, quartos amplos e muito limpos, Atendimento muito bom e um café da manhã farto e completo. Tudo perfeito. Sempre que voltar em Mariana me hospedarei nesta pousada.",Viajou a trabalho,"Ouro Preto, MG",pt
Pousada Primaz de Minas,13412215,hotel-review,keka0708,2018-12-03,2018-12-03,1.0,Venderam pelo aplicativo booking 1 quarto para casal .E eles não honraram o compromisso.,"Venderam pelo aplicativo booking 1 quarto para casal, 2 diárias .E eles não honraram o compromisso. Tive de última hora me hospedar num hotel de baixa qualidade e caro! E alegaram que foi erro do booking. Eu viajo com booking a muitos anos e nunca tinha acontecido isso",Viajou em casal,"São Paulo, SP",pt
Pousada Primaz de Minas,13412215,hotel-review,f_bioc131,2018-12-03,2018-12-03,5.0,"Moderno, novo e tranquilo.","O hotel é novo mas tem um design clássico. Os quartos são espaçosos e completos, mesmo nos mais simples. O local onde fica a pousada é silencioso e a noite só se houve os bichos da mata ao lado, dormi de janela aberta toda as noites. O café da manhã é simples e bom. O único senão é a entrada da rua para o hotel que é bastante íngreme e longa para carros e pedestres. Voltaria sempre.",indef,"Rio de Janeiro, RJ",pt
Pousada Primaz de Minas,13412215,hotel-review,Valery_Ponciano,2018-12-03,2018-11-03,4.0,Um achado!,"Resolvi de última hora passar o fim de semana em Ouro Preto, depois do feriado do dia 15/11. E não conseguia hotel na cidade, quando procurei em Mariana, achei essa pousada novinha.

Os quartos são espaçosos, mobília nova, decoração clean, os funcionários são educados, o café da manhã tem boas opções da culinária mineira.

A localização é fácil de encontrar.

Enfim, tudo funcionou perfeitamente.",Viajou com a família,"Rio de Janeiro, RJ",pt
Pousada Primaz de Minas,13412215,hotel-review,rafaelafelixclaudio,2018-10-03,2018-10-03,5.0,Um encanto!,"Me casei no último fim de semana e indiquei a Primaz de Minas para a hospedagem da minha família! Todos ficaram extremamente satisfeitos.

A pousada é super novinha e o ponto máximo é a educação e gentileza de todos os funcionários! Sempre simpáticos e cuidados com os hóspedes.

Me hospedei durante um dia, os quartos são super espaçosos e com ar condicionado!
Possui estacionamento. Tinha um mimo super fofo no quarto para mim e meu noivo!

Café da manhã gostoso com um pão de queijo caseiro que estava uma delicia.

Indico para todos!!",Viajou em casal,"Mariana, MG",pt
Pousada Primaz de Minas,13412215,hotel-review,RSC07,2018-10-03,2018-10-03,5.0,Ótima hospedagem,"A pousada é muito nova, funcionários educados, café da manhã bom, quarto grande e confortável.
Localização boa, da pra ir andando até a praça principal da cidade.
Recomendo muito a pousada, ótimo custo beneficio.",Viajou em casal,"Brasília, DF",pt
Pousada Primaz de Minas,13412215,hotel-review,aracelivasconcelos,2018-10-03,2018-10-03,5.0,Pousada super nova,"Pousada super nova e super limpa.
Muito bem localizada, próxima aos principais pontos da cidade.
Quarto espaçoso e com ar condicionado.
Estacionamento no local.
Café da manhã satisfatório.
Funcionários agradáveis e solícitos.",Viajou em casal,"Nova Lima, MG",pt
Pousada Primaz de Minas,13412215,hotel-review,gustavoo625,2018-09-03,2018-09-03,4.0,Estalando de nova,"Pousada bem nova e limpíssima. Localizada perto das atrações principais da cidade. Possui estacionamento coberto, sinal do wi-fi muito bom, chuveiro com boa pressão e temperatura. Tv a cabo com os principais canais. Equipe solícita. Poucos pontos precisam melhorar: a cortina não é suficiente para escurecer o quarto, um Blackout seria bem-vindo; o café da manhã poderia ser melhor, mas não compromete; e falta um investimento maior em decoração! Os quartos são bem amplos, mas com muito espaço vazio, poderia ter algum sofá, poltrona etc. Não há nenhum objeto decorativo nos quartos. Pelo preço da diária ($250), a pousada satisfaz totalmente a expectativa. Super recomendada.",indef,"Rio de Janeiro, RJ",pt
Pousada Primaz de Minas,13412215,hotel-review,Thamirestds,2018-08-03,2018-08-03,5.0,Muito boa ,"Muito bem localizada, muito limpa, funcionários educados porém, parecem pouco saber sobre localizações básicas na cidade por exemplo, bancos, o café da manhã é bem completo e gostoso, pousada novíssima!",Viajou em casal,"Barbacena, MG",pt
Pousada Primaz de Minas,13412215,hotel-review,verab326,2018-03-03,2018-03-03,5.0,Nota dez,"Estive hospedado na Pousada Primaz com minha familia. Pudemos constatar que é novinha em folha , de fácil localização, limpissima e arejada. Ótimo café da manhã. Dedicação ao extremo desde os proprietários até o ultimo colaborador. Nos semtimos em casa, com a facilidade de nao ter que arrumar o quarto e tão pouco se preocupar em fazer o café. Wifi com otima velocidade e TV a cabo com inumeros canais.",Viajou com a família,indef,pt
Pousada Contos De Minas,2656278,hotel-review,Gfm1975,2020-07-03,2020-07-03,4.0,Localização,"Minha hospedagem foi para fins profissionais, atendendo satisfatoriamente as necessidades para a demanda.
A localização é um dos pontos positivos.
O café da manhã está sendo servido com restrições, o que justificável pela condição atual da pandemia.",Viajou a trabalho,indef,pt
Pousada Contos De Minas,2656278,hotel-review,RodrigoPereiira,2020-04-03,2019-05-03,5.0,Pousada Super Agradável,"Todas as minhas hospedagens foram super agradáveis. O atendimento é ótimo, as pessoas bem simpáticas e solícitas. Fazem uma Crepioca,, Tapioca e Omelete delicioso. A pousada é simples e bem tranquila. Dica, escolher os quartos para a entrada.",Viajou a trabalho,"Betim, MG",pt
Pousada Contos De Minas,2656278,hotel-review,906ricardop,2020-03-03,2020-03-03,1.0,Pegadinha ,"Não há critério nem padronização na recepção dos hóspedes. Você pode ter a sorte de ficar instalado na parte nova da pousada ou ser condenado à parte velha, sem elevador e, caso fique no último andar, condenado a subir muitos degraus para ficar em um quarto praticamente sem janelas, muito quente e com janela do banheiro com vista para a prisão de Mariana. Pelo valor das diárias cobradas neste lugar, vá correndo para Ouro Preto e fique em um confortável 5 estrelas.",Viajou a trabalho,indef,pt
Pousada Contos De Minas,2656278,hotel-review,lacerdastella,2020-01-03,2019-12-03,2.0,Pessimo custo beneficio,"Fomos ao hotel imaginando um outro tipo de atendimento e conforto, baseado nas imagens do site e o valor pago pela diária. O hotel possui um bom estacionamento e a localização do hotel também é boa.
Ficamos em uma suite muito boa e de acordo com as fotos, seria a segunda melhor suite. Chegando no quarto, aparentemente, parecia ser tudo aquilo que vimos nas fotos, porém logo percebemos alguns detalhes que não agradaram. O pior de todos foi a cama, estava funda, dormimos muito mal, cama de péssima qualidade. Já estive em hotéis mais simples em que a cama era melhor. Nos decepcionamos muito. Ninguém nos avisou que o hotel não estava com serviço de quarto e o restaurante funcionando. Se existe um cardápio no quarto, deveria ter sido avisado. Quando solicitamos, a recepcionista simplesmente disso que o restaurante não funcionava aos fim de semana. Deveria estar exposto no cardápio e não estava. Tivemos que ir procurar um lugar para comer.
Para finalizar, o café da manhã era um pouco fraco e eles diziam oferecer omeletes, tapiocas e ovos mexidos a escolha do cliente, porém na hora do café não tinha ninguém nem para dar um bom dia. Comemos apenas o que tinha no buffet. Resumindo, pagamos 420 em uma diária para dormir numa cama horrível e não ter nem ninguém para nos recepcionar direito. Ninguém nos levou ao nosso quarto e nem nos ofereceram ajuda com malas. Péssimo atendimento.",Viajou em casal,"Rio de Janeiro, RJ",pt
Pousada Contos De Minas,2656278,hotel-review,AngelaEscritora,2019-11-03,2019-11-03,5.0,Requinte afetivo na sinplicidade,"Nota dez para uma pousada! Não sei o.preco, pois fez parte de excursão. Logo na entrada, uma caneta de brinde pra o.preenchimento. um piano para entretenimento dos hóspedes, cafezinho é bolo. Quarto confortável, limpíssimo, ótimo.banho quente, brindes de higiene pessoal, bombom.nacsaida com.um recado afetivo e que café da manhã! Com direito a personalizar! Um.bolo lowcarb, sem farinha, nem açúca, na caneca, ou tapiocas com recheios variados, tudo de bom",Viajou com amigos,indef,pt
Pousada Contos De Minas,2656278,hotel-review,carolinabmc,2019-06-03,2019-06-03,5.0,Ótima hospedagem,"Gostamos muito da pousada, quarto novo, grande, limpo, funcionários excelentes e super atenciosos.
Melhorias estão sendo feitas também. Retornaria à pousada, com certeza.
Café da manhã uma delícia!
Estão de parabéns!",indef,"Cachoeiro de Itapemirim, ES",pt
Pousada Contos De Minas,2656278,hotel-review,Moreira50,2018-12-03,2018-03-03,4.0,ambiente agradavel,para hospedagens em Família um dos melhores cafe da manha fabuloso e atendimento muito bom os quartos são simples mas dispõem de todo conforto pra receber sua família especialmente com menores recomendo ja usei os serviços desta pousada por 3 vezes estacionamento e internet,Viajou com a família,"Monte Santo de Minas, MG",pt
Pousada Contos De Minas,2656278,hotel-review,RenatoAntonio,2018-12-03,2018-12-03,4.0,Bem tranquilo,"Um atendimento muito cortês, acomodação simples e cafe da manhã tradicional, fazem a hospedagem para quem precisa lugar para dormir é boa opção.
O casarão é antigo mas com boa conservação. A ducha no banheiro é muito boa com fartura de agua quente. A localização próximo ao centro também completa o pacote de qualidade.",Viajou a trabalho,"Nova Lima, MG",pt
Pousada Contos De Minas,2656278,hotel-review,I1882LWmarcuss,2018-11-03,2018-11-03,5.0,Super Recomendo,"Pousada muito aconchegante, bem localizada e de fácil acesso, café da manhã excepcional, funcionários extremamente competentes e educados. Sem falar no cafezinho gostoso na recepção! Recomendo para casais, amigos, família, ou seja, pousada acolherá de forma aconchegante todos das pessoas que ela escolherem.",Viajou em casal,"Abaeté, MG",pt
Pousada Contos De Minas,2656278,hotel-review,RaqCrisCoelho,2018-10-03,2018-10-03,5.0,Excelente ,"Muito bem localizada, pois é central. Os quartos são amplos, a ducha é maravilhosa e o café da manhã é muito bom e eles preparam uma tapioca excelente.
Ao chegar recebi um bombom e um recado carinhoso na saída um delicioso biscoito amanteigado.

Os funcionários são educados e atenciosos.",Viajou sem companhia,indef,pt
